run_id,model,problem_id,original_problem_id,sample,label,raw_label,final_label,extraction_mode,code_ran,schema_ok,objective_match,has_build_model,failed_checks,failed_requirement_checks,formulation_violations,flagged_formulation_violations,audit_error,prompt_hash,response_time_sec,prompt_eval_count,eval_count,output_truncated,silent_bug_type,silent_bug_requirements,silent_bug_source,report_categories,total_requirement_count,layer1_requirement_count,canonical_layer1_requirement_count,layer2_active_probe_count,total_diagnostic_requirement_count,failed_requirement_check_count,formulation_violation_count,total_violation_count,error_type,error_detail
p27__gpt-5-nano__s7,gpt-5-nano,27,27,7,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,57.945,3652,6138,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s8,gpt-5-nano,27,27,8,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,p27.R_u_ub_5.C1,p27.R_u_ub_5.C1,"R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_5,R_u_ub_6,R_u_ub_7",,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,50.212,3652,5279,False,domain_relaxation,"R_u_ub_5 + fviol:R_u_ub_2,R_u_ub_3,R_u_ub_4,R_u_ub_6,R_u_ub_7",solution_and_formulation,domain_or_bound_error,59,58,58,59,117,1,6,7,,
p27__gpt-5-nano__s9,gpt-5-nano,27,27,9,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,4861c12f543fcce191f450127793fa1e6d0c5dda0aad28ad310e8e65874aff8c,52.514,3652,5699,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p27__gpt-5-nano__s9\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p27__gpt-5-nano__s9\generated_model.py"", line 74, in solve
    gp.GRB.SOLVED: ""SOLVED"",
    ^^^^^^^^^^^^^
AttributeError: type object 'GRB' has no attribute 'SOLVED'"
p28__gpt-5-nano__s0,gpt-5-nano,28,28,0,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,45.902,4707,6745,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s1,gpt-5-nano,28,28,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,42.22,4707,5526,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s2,gpt-5-nano,28,28,2,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,38.084,4707,5472,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s3,gpt-5-nano,28,28,3,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,29.71,4707,4648,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s4,gpt-5-nano,28,28,4,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,41.558,4707,6160,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s5,gpt-5-nano,28,28,5,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,48.244,4707,7392,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s6,gpt-5-nano,28,28,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,49.712,4707,6221,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s7,gpt-5-nano,28,28,7,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,38.773,4707,5797,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s8,gpt-5-nano,28,28,8,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p28.obj.C1,p28.obj.C2",,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,42.735,4707,6410,False,,,none,,45,44,44,45,89,0,0,0,,
p28__gpt-5-nano__s9,gpt-5-nano,28,28,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,357a8b20cce3eb7af3a34136f9998a7ef7ebf2032e9aaa9a7e60411831a0791a,33.004,4707,5192,False,,,none,,45,44,44,45,89,0,0,0,,
p29__gpt-5-nano__s0,gpt-5-nano,29,29,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,23.695,2091,3379,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s1,gpt-5-nano,29,29,1,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,29.749,2091,4188,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p29__gpt-5-nano__s1\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p29__gpt-5-nano__s1\generated_model.py"", line 42, in solve
    GRB.FEASIBLE: ""FEASIBLE"",
    ^^^^^^^^^^^^
AttributeError: type object 'GRB' has no attribute 'FEASIBLE'. Did you mean: 'INFEASIBLE'?"
p29__gpt-5-nano__s2,gpt-5-nano,29,29,2,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,35.658,2091,3884,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s3,gpt-5-nano,29,29,3,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,24.886,2091,3172,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s4,gpt-5-nano,29,29,4,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,35.491,2091,3342,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p29__gpt-5-nano__s4\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p29__gpt-5-nano__s4\generated_model.py"", line 43, in solve
    GRB.FEASIBLE: ""FEASIBLE"",
    ^^^^^^^^^^^^
AttributeError: type object 'GRB' has no attribute 'FEASIBLE'. Did you mean: 'INFEASIBLE'?"
p29__gpt-5-nano__s5,gpt-5-nano,29,29,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,33.163,2091,3981,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s6,gpt-5-nano,29,29,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,43.299,2091,5490,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s7,gpt-5-nano,29,29,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,31.378,2091,3384,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s8,gpt-5-nano,29,29,8,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,35.257,2091,4462,False,,,none,,32,31,31,32,63,0,0,0,,
p29__gpt-5-nano__s9,gpt-5-nano,29,29,9,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,a0611ef91cc680d486ab338e99e2075b779c12fe5b1ef5721e56e8a19bb17a03,25.839,2091,3689,False,,,none,,32,31,31,32,63,0,0,0,,
p30__gpt-5-nano__s0,gpt-5-nano,30,30,0,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,93.921,1584,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p30__gpt-5-nano__s1,gpt-5-nano,30,30,1,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p30.R_year1_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1","p30.R_year1_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1","R_year1_budget,R_year2_budget,R_year3_budget,R_final_balance",,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,74.852,1584,13064,False,structural_constraint_error,"R_year1_budget,R_year3_budget,R_final_balance + fviol:R_year2_budget",solution_and_formulation,constraint_misspecification,9,8,8,9,17,3,4,7,,
p30__gpt-5-nano__s2,gpt-5-nano,30,30,2,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,59.875,1584,9667,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p30__gpt-5-nano__s2\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p30__gpt-5-nano__s2\generated_model.py"", line 93, in solve
    ""x_annual_y1"": float(variables[""x_annual_y1""].X),
                         ^^^^^^^^^^^^^^^^^^^^^^^^^^
  File ""src/gurobipy/var.pxi"", line 128, in gurobipy._core.Var.__getattr__
  File ""src/gurobipy/var.pxi"", line 156, in gurobipy._core.Var.getAttr
  File ""src/gurobipy/_attrutil.pyx"", line 119, in gurobipy._attrutil._getattr
AttributeError: Unable to retrieve attribute 'X'. Did you mean: 'Xn'?"
p30__gpt-5-nano__s3,gpt-5-nano,30,30,3,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p30.R_year1_budget.C1,p30.R_year2_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1,p30.obj.C2","p30.R_year1_budget.C1,p30.R_year2_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1",,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,92.666,1584,15560,False,,,none,,9,8,8,9,17,4,0,4,,
p30__gpt-5-nano__s4,gpt-5-nano,30,30,4,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p30.R_year2_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1","p30.R_year2_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1","R_year2_budget,R_year3_budget,R_final_balance",,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,83.667,1584,15179,False,structural_constraint_error,"R_year2_budget,R_year3_budget,R_final_balance",solution_and_formulation,constraint_misspecification,9,8,8,9,17,3,3,6,,
p30__gpt-5-nano__s5,gpt-5-nano,30,30,5,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p30.R_year1_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1,p30.obj.C2","p30.R_year1_budget.C1,p30.R_year3_budget.C1,p30.R_final_balance.C1",,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,83.902,1584,14708,False,,,none,,9,8,8,9,17,3,0,3,,
p30__gpt-5-nano__s6,gpt-5-nano,30,30,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,90.043,1584,14320,False,,,none,,9,8,8,9,17,0,0,0,,
p30__gpt-5-nano__s7,gpt-5-nano,30,30,7,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,75.114,1584,14105,False,,,none,,9,8,8,9,17,0,0,0,,
p30__gpt-5-nano__s8,gpt-5-nano,30,30,8,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,50.787,1584,10327,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p30__gpt-5-nano__s8\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p30__gpt-5-nano__s8\generated_model.py"", line 91, in solve
    objective_val = float(model.ObjVal) if model.ObjVal is not None else 0.0
                                           ^^^^^^^^^^^^
  File ""src/gurobipy/_model.pyx"", line 399, in gurobipy._model.Model.__getattr__
  File ""src/gurobipy/_model.pyx"", line 2226, in gurobipy._model.Model.getAttr
  File ""src/gurobipy/_attrutil.pyx"", line 119, in gurobipy._attrutil._getattr
AttributeError: Unable to retrieve attribute 'ObjVal'. Did you mean: 'ObjNVal'?"
p30__gpt-5-nano__s9,gpt-5-nano,30,30,9,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,3489c300b2e562f4274c68aee839f12de4681bdf8696a50a5e7a443af6f69bc5,79.908,1584,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p31__gpt-5-nano__s0,gpt-5-nano,31,31,0,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,,,R_p2_preferred_specialty_lexicographic_best,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,105.042,2798,13259,False,objective_or_solution_error,fviol:R_p2_preferred_specialty_lexicographic_best,formulation_only,objective_accounting_error,16,15,15,16,31,0,1,1,,
p31__gpt-5-nano__s1,gpt-5-nano,31,31,1,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,118.794,2798,13188,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p31__gpt-5-nano__s1\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p31__gpt-5-nano__s1\generated_model.py"", line 43
    if s in suitable_specialities := suitable_specialties[str(t)]
                                  ^^
SyntaxError: invalid syntax"
p31__gpt-5-nano__s2,gpt-5-nano,31,31,2,contract_failure,contract_failure,contract_failure,recovered_prose_slice,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,92.807,2798,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p31__gpt-5-nano__s3,gpt-5-nano,31,31,3,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,117.948,2798,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p31__gpt-5-nano__s4,gpt-5-nano,31,31,4,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,p31.obj.C2,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,87.277,2798,12799,False,,,none,,16,15,15,16,31,0,0,0,,
p31__gpt-5-nano__s5,gpt-5-nano,31,31,5,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,127.85,2798,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p31__gpt-5-nano__s6,gpt-5-nano,31,31,6,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,125.952,2798,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p31__gpt-5-nano__s7,gpt-5-nano,31,31,7,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,118.425,2798,15660,False,,,none,,,,,,,0,0,0,syntax_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p31__gpt-5-nano__s7\execute_generated.py"", line 11, in <module>
    spec.loader.exec_module(module)
  File ""<frozen importlib._bootstrap_external>"", line 995, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 1133, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 1063, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 488, in _call_with_frames_removed
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p31__gpt-5-nano__s7\generated_model.py"", line 43
    if str(s) in suitable_specialities := suitable_specialities[str(i)]
                                       ^^
SyntaxError: invalid syntax"
p31__gpt-5-nano__s8,gpt-5-nano,31,31,8,contract_failure,contract_failure,contract_failure,no_code_found,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,142.873,2798,16000,True,,,none,,,,,,,0,0,0,contract_failure,missing required function build_model(data)
p31__gpt-5-nano__s9,gpt-5-nano,31,31,9,code_failure,code_failure,code_failure,recovered_prose_slice,False,False,False,False,,,,,,b8c33f838c0cbe9b22f23c34e347c88c6cdd20c505bd1ba32107c9f9d051bc42,133.691,2798,15896,False,,,none,,,,,,,0,0,0,runtime_error,"Traceback (most recent call last):
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p31__gpt-5-nano__s9\execute_generated.py"", line 48, in <module>
    result = module.solve(data)
             ^^^^^^^^^^^^^^^^^^
  File ""C:\Users\maamr\Desktop\g5\Exp_1\gpt5_nano_final\execution_workdirs\p31__gpt-5-nano__s9\generated_model.py"", line 131, in solve
    GRB.FEASIBLE: ""FEASIBLE"",
    ^^^^^^^^^^^^
AttributeError: type object 'GRB' has no attribute 'FEASIBLE'. Did you mean: 'INFEASIBLE'?"
p32__gpt-5-nano__s0,gpt-5-nano,32,32,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,73.12,3207,10344,False,,,none,,66,65,65,66,131,0,0,0,,
p32__gpt-5-nano__s1,gpt-5-nano,32,32,1,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,63.57,3207,9044,False,,,none,,66,65,65,66,131,0,0,0,,
p32__gpt-5-nano__s2,gpt-5-nano,32,32,2,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p32.R_vat1_order_pos_2.C1,p32.R_vat1_order_pos_3.C1,p32.R_vat1_order_pos_4.C1,p32.R_vat1_order_pos_5.C1,p32.R_same_vat_order_pos_2_vat_1.C1,p32.R_same_vat_order_pos_2_vat_2.C1,p32.R_same_vat_order_pos_2_vat_3.C1,p32.R_same_vat_order_pos_3_vat_1.C1,p32.R_same_vat_order_pos_3_vat_2.C1,p32.R_same_vat_order_pos_3_vat_3.C1,p32.R_same_vat_order_pos_4_vat_1.C1,p32.R_same_vat_order_pos_4_vat_2.C1,p32.R_same_vat_order_pos_4_vat_3.C1,p32.R_same_vat_order_pos_5_vat_1.C1,p32.R_same_vat_order_pos_5_vat_2.C1,p32.R_same_vat_order_pos_5_vat_3.C1,p32.obj.C2","p32.R_vat1_order_pos_2.C1,p32.R_vat1_order_pos_3.C1,p32.R_vat1_order_pos_4.C1,p32.R_vat1_order_pos_5.C1,p32.R_same_vat_order_pos_2_vat_1.C1,p32.R_same_vat_order_pos_2_vat_2.C1,p32.R_same_vat_order_pos_2_vat_3.C1,p32.R_same_vat_order_pos_3_vat_1.C1,p32.R_same_vat_order_pos_3_vat_2.C1,p32.R_same_vat_order_pos_3_vat_3.C1,p32.R_same_vat_order_pos_4_vat_1.C1,p32.R_same_vat_order_pos_4_vat_2.C1,p32.R_same_vat_order_pos_4_vat_3.C1,p32.R_same_vat_order_pos_5_vat_1.C1,p32.R_same_vat_order_pos_5_vat_2.C1,p32.R_same_vat_order_pos_5_vat_3.C1",,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,49.803,3207,7781,False,,,none,,66,65,65,66,131,16,0,16,,
p32__gpt-5-nano__s3,gpt-5-nano,32,32,3,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p32.R_route_precedence_pos_1_vat_2.C1,p32.R_route_precedence_pos_1_vat_3.C1,p32.R_route_precedence_pos_2_vat_2.C1,p32.R_route_precedence_pos_2_vat_3.C1,p32.R_route_precedence_pos_3_vat_2.C1,p32.R_route_precedence_pos_3_vat_3.C1,p32.R_route_precedence_pos_4_vat_2.C1,p32.R_route_precedence_pos_4_vat_3.C1,p32.R_route_precedence_pos_5_vat_2.C1,p32.R_route_precedence_pos_5_vat_3.C1,p32.obj.C2","p32.R_route_precedence_pos_1_vat_2.C1,p32.R_route_precedence_pos_1_vat_3.C1,p32.R_route_precedence_pos_2_vat_2.C1,p32.R_route_precedence_pos_2_vat_3.C1,p32.R_route_precedence_pos_3_vat_2.C1,p32.R_route_precedence_pos_3_vat_3.C1,p32.R_route_precedence_pos_4_vat_2.C1,p32.R_route_precedence_pos_4_vat_3.C1,p32.R_route_precedence_pos_5_vat_2.C1,p32.R_route_precedence_pos_5_vat_3.C1",,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,72.5,3207,10144,False,,,none,,66,65,65,66,131,10,0,10,,
p32__gpt-5-nano__s4,gpt-5-nano,32,32,4,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,89.719,3207,12791,False,,,none,,66,65,65,66,131,0,0,0,,
p32__gpt-5-nano__s5,gpt-5-nano,32,32,5,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,90.562,3207,14230,False,,,none,,66,65,65,66,131,0,0,0,,
p32__gpt-5-nano__s6,gpt-5-nano,32,32,6,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,60.086,3207,8387,False,,,none,,66,65,65,66,131,0,0,0,,
p32__gpt-5-nano__s7,gpt-5-nano,32,32,7,silent_bug,contract_failure,silent_bug,recovered_prose_slice,True,True,True,True,"p32.R_route_precedence_pos_1_vat_2.C1,p32.R_route_precedence_pos_1_vat_3.C1","p32.R_route_precedence_pos_1_vat_2.C1,p32.R_route_precedence_pos_1_vat_3.C1","R_route_precedence_pos_1_vat_2,R_route_precedence_pos_1_vat_3",,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,54.049,3207,8148,False,structural_constraint_error,"R_route_precedence_pos_1_vat_2,R_route_precedence_pos_1_vat_3",solution_and_formulation,constraint_omission,66,65,65,66,131,2,2,4,,
p32__gpt-5-nano__s8,gpt-5-nano,32,32,8,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p32.R_route_precedence_pos_1_vat_3.C1,p32.R_route_precedence_pos_4_vat_3.C1,p32.obj.C2","p32.R_route_precedence_pos_1_vat_3.C1,p32.R_route_precedence_pos_4_vat_3.C1",,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,75.063,3207,12326,False,,,none,,66,65,65,66,131,2,0,2,,
p32__gpt-5-nano__s9,gpt-5-nano,32,32,9,schema_failure,schema_failure,schema_failure,recovered_prose_slice,True,False,False,True,,,,,,27cd7990e927cb79b581988e002dd2887370b203ad095ad060abc2fef68811f7,48.86,3207,8498,False,,,none,,,,,,,0,0,0,schema_failure,missing solution key: C_4_1; missing solution key: C_4_2; missing solution key: C_4_3; missing solution key: C_5_1; missing solution key: C_5_2; missing solution key: C_5_3
p33__gpt-5-nano__s0,gpt-5-nano,33,33,0,correct,contract_failure,correct,recovered_prose_slice,True,True,True,True,,,,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,55.777,1612,9267,False,,,none,,9,8,8,9,17,0,0,0,,
p33__gpt-5-nano__s1,gpt-5-nano,33,33,1,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,"p33.R_year2_budget.C1,p33.obj.C2",p33.R_year2_budget.C1,,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,52.688,1612,9373,False,,,none,,9,8,8,9,17,1,0,1,,
p33__gpt-5-nano__s2,gpt-5-nano,33,33,2,loud_bug,contract_failure,loud_bug,recovered_prose_slice,True,True,False,True,p33.obj.C2,,,,,ea393c4deb4322533c78397f420a9381f7e5a1d12798be65059308d715c806f6,66.954,1612,11486,False,,,none,,9,8,8,9,17,0,0,0,,
